,Ret_1,Ret_5,Ret_21,Ret_63,Ret_126,Ret_252,Ret21_Z,SMA20_Ratio,SMA50_Ratio,SMA200_Ratio,SMA50_200_Ratio,MACD_Ratio,MACD_Hist_Ratio,RSI,Stoch_K,BB_PctB,High252_Dist,Low252_Dist,Volatility,Vol_60,Vol_Ratio,ATR_Ratio,Volume_Ratio,Mkt_Ret_21,Mkt_Ret_63,Mkt_SMA200_Ratio,Mkt_Vol_20,Rel_Ret_21,Rel_Ret_63,nifty_return_1,nifty_return_5,nifty_return_20,nifty_volatility_20,nifty_momentum,nifty_sma_ratio,nifty_sma200_ratio,nifty_trend_direction,sector_return_1,sector_return_5,sector_return_20,sector_momentum,sector_volatility,sector_sma_ratio,india_vix,india_vix_change,india_vix_return,india_vix_volatility,usdinr_return_1,usdinr_return_5,usdinr_return_20,usdinr_volatility,stock_vs_nifty_return,stock_vs_sector_return,stock_nifty_relative_strength,stock_sector_relative_strength,daily_RSI,daily_volatility,daily_return,daily_volume_change,daily_price_vs_EMA,daily_MACD_norm,daily_MACD_signal_norm,daily_MACD_hist_norm,daily_ATR_pct,daily_EMA_fast_vs_slow,daily_momentum,daily_momentum_z,daily_trend_direction,daily_rsi_regime
sector_momentum,0.1077250975057363,0.27529147559225176,0.580985836316823,0.3019921380905831,0.1962157168036775,0.1495998037072057,0.5899984421024734,0.504322218436109,0.5227188434614021,0.28510404320951893,0.052366359217465325,0.5318985471640604,0.3236839493241383,0.5418831697205923,0.3693061278908856,0.4696210820611158,0.26368458210255025,0.27380767491948815,-0.06450174225839347,0.010112294833418066,-0.13593002963363018,-0.14472647569975305,0.08699503633903932,0.6488017622100033,0.3431761355373927,0.31904625270717935,-0.21891319991701175,0.3124569608187164,0.1560977717554904,0.14852780413635658,0.308350930905145,0.6605170949401333,-0.21885242654886553,0.6650356862041643,0.5906735650929633,0.3181970518257016,0.33121249760309973,0.21083783862777217,0.46743125862606716,0.9690298628502947,1.0,-0.22263064764313883,0.8438727807380251,-0.10489940965286906,-0.030947655994705975,-0.02953698110970174,-0.2835258030167155,-0.06372171225886389,-0.1599561734589576,-0.30037181824187303,-0.17038219875583854,0.037964368398077576,-0.03881867249999759,0.3163844983774912,-0.09235952248705424,0.5418831697205923,-0.06450174225839347,0.1077250975057363,-0.0008313718021305893,0.5125493236920561,0.5318985471640604,0.4573436538009719,0.3236839493241383,-0.14472647569975305,0.3806986249657546,0.27529147559225176,0.2898131311053677,0.46337560740698397,0.4860863293135849
sector_volatility,0.0035241492090241655,-0.014777674905971627,-0.11751526312802792,-0.1268369823084297,-0.0959600034916675,-0.11758650891443136,-0.14022542754869563,-0.06931792484942183,-0.14364251114125148,-0.13717979889993814,-0.06923983348251,-0.15367509785134031,0.017389688520642953,-0.1332595610535211,-0.04113459891278351,-0.07070408030652836,-0.2596267832031477,0.025900487904327845,0.4836273465312677,0.4109288566468048,0.21946251289565497,0.47769138974814096,0.054533350362625146,-0.16959280796473333,-0.20451480908409736,-0.2113338607716019,0.6419474483532367,-0.023435121353084662,-0.022174202507591476,0.02637384243557249,-0.003203356530497981,-0.15909116730274953,0.6423291162969753,-0.2492767541207057,-0.2323537626355354,-0.21125470959804654,-0.28753178726873985,0.01702038490872609,-0.00308934027957436,-0.13059391628703548,-0.22263064764313883,1.0,-0.16969974882917382,0.5168851303954696,-0.0567011359321143,-0.04407300138436012,0.39827774874866173,0.009417940126215663,0.007851617617830316,0.09718708738720236,0.26171947132319373,-0.005230345852760757,0.0020648755369771297,-0.02267386589885586,-0.01262964765383464,-0.1332595610535211,0.4836273465312677,0.0035241492090241655,0.012924682118193179,-0.08961196914724347,-0.15367509785134031,-0.16521998512079653,0.017389688520642953,0.47769138974814096,-0.16088936640034393,-0.014777674905971627,-0.028078599629358974,-0.15010937863719603,-0.12181152190355718
sector_sma_ratio,0.11207582364576492,0.27930509778355495,0.5370883459649176,0.4400551566363656,0.2775066598536194,0.19401102563728687,0.5293753730251398,0.4766489123511537,0.6171686650357263,0.3766594958533682,0.12271765320218458,0.5990477794952871,0.2031136563793229,0.5606016416821251,0.3503379180610521,0.43970417818625185,0.31183666590965875,0.37081371060338014,-0.04735582006760508,0.03587247594189928,-0.1492328835186402,-0.10983784034769734,0.0718624337596917,0.5948484997885549,0.5045872834003622,0.4204079987019971,-0.20756628615693656,0.29026059459352427,0.22382400824169205,0.14871860179019802,0.3081421333842756,0.5822767888350707,-0.2082036798487304,0.5832833018635762,0.6984989083311118,0.4205956471710382,0.3949901931368731,0.21913454730520168,0.474312753836876,0.8545246168470262,0.8438727807380251,-0.16969974882917382,1.0,-0.054794568243383204,-0.020594622946046623,-0.020241043580780622,-0.31413672413751065,-0.06905449478548017,-0.15585925196317785,-0.2796595548663201,-0.21436419539981807,0.04087505520491459,-0.04138373547558707,0.28594910147723307,-0.08044077265650951,0.5606016416821251,-0.04735582006760508,0.11207582364576492,-0.007615030995667544,0.5234745119954958,0.5990477794952871,0.562652450821558,0.2031136563793229,-0.10983784034769734,0.5164206155022371,0.27930509778355495,0.2884939978264848,0.5267123064414745,0.5036714678519488
india_vix,-0.030345789832439417,-0.053597535048506534,-0.045699163359141516,-0.028584545503575184,-0.05460619574557997,-0.12700301828131727,-0.06608643633820625,-0.057215086780333206,-0.051447323306804994,-0.09577330100753498,-0.06665763051626628,-0.04549793698502437,-0.0364091819614719,-0.08502238795060717,-0.07143240305117855,-0.07578286988972906,-0.21886929200494673,0.08151177354388117,0.34783495802864944,0.3732484260307165,0.05740859290079837,0.3759112225583845,0.04739366412773112,-0.050618002563484955,-0.06152505297841091,-0.22612899143773907,0.7754714905857525,-0.0023291742149787876,0.01382541291902675,-0.030977736623060262,-0.06575652670830195,-0.05263052892195744,0.7755419690686398,-0.1703681009094529,-0.08845667747348325,-0.22599715660197,-0.34064839413814324,-0.03785952446332436,-0.059032273506535296,-0.05171049836946233,-0.10489940965286906,0.5168851303954696,-0.054794568243383204,1.0,0.03679561747728785,0.06131496031517788,0.36975386640861835,0.033319135303455316,0.031210872031333044,0.048946579219689826,0.30634745835409355,-0.00916632631149876,0.0019916436321016267,-0.0024999816717811395,0.005667632686904349,-0.08502238795060717,0.34783495802864944,-0.030345789832439417,0.03511739573708482,-0.06233453524809652,-0.04549793698502437,-0.03302230706527603,-0.0364091819614719,0.3759112225583845,-0.041389989485700655,-0.053597535048506534,-0.06822408586108827,-0.07045247815983713,-0.0787959896916296
india_vix_change,-0.27331788885532693,-0.07189077187611467,-0.026012685124787518,-0.0011673970370156648,0.011570806256639525,0.005357978462402929,-0.0226979466818721,-0.05656469198356694,-0.014660581192390056,0.0041700614754295925,0.0152609174831232,0.019679856149119865,-0.03383693643687299,-0.042709262143578196,-0.08567302268196349,-0.0728162739214926,0.007932696406912593,-0.01945747100854912,-0.040202891368254196,-0.043470804658301956,-0.0068718553333297116,-0.029305074180390526,-0.0009588712416532274,-0.03646559422668197,-0.011932355289495501,0.002510985106280064,-0.07038756732047767,0.00012312300845747636,0.004378564317875814,-0.5475676637656807,-0.13222907710237866,-0.03375901195817403,-0.06945591872599775,-0.02398892029152027,-0.021483872055577172,0.0014384753604351217,0.004465504662515683,-0.4057580747343398,-0.0971664938615304,-0.03714130037821012,-0.030947655994705975,-0.0567011359321143,-0.020594622946046623,0.03679561747728785,1.0,0.9902581040549201,-0.0310240371014182,0.004813849321980951,-0.027330049659772204,-0.021322956345594488,-0.016700050387043943,0.00399281818606997,0.001723671477087178,-0.0002271211820630764,0.004446637431377399,-0.042709262143578196,-0.040202891368254196,-0.27331788885532693,0.025242511627155115,-0.06155518800549218,0.019679856149119865,0.02900275359230482,-0.03383693643687299,-0.029305074180390526,0.027207307118713758,-0.07189077187611467,-0.07001223080697813,-0.01770802564920346,-0.04085001758820383
india_vix_return,-0.272303865154939,-0.0734593687971322,-0.023077610878146818,-0.002581216841937958,0.006602387480394964,0.0025103994829586205,-0.020595850778093967,-0.054034576158188435,-0.014224400760806007,-9.900641500297729e-06,0.00953956552785666,0.020769938775718328,-0.02836496225734027,-0.04187586016038465,-0.08490121914048637,-0.07109020162603702,0.002409395992962369,-0.01750642283394804,-0.030835655653054562,-0.03243446346807129,-0.008202715914540866,-0.020300138370736544,0.0015706143654386237,-0.03390457937248903,-0.01463976485871476,-0.005443289728366441,-0.053937024812970885,0.0011314375455465306,0.004268972955331605,-0.5456161487903314,-0.13405126092488262,-0.030842593725575154,-0.052886311016878094,-0.02436576389212672,-0.023462503928455954,-0.006619847028979889,-0.005631409243617445,-0.4049709194095734,-0.09964948345262822,-0.03363136506124831,-0.02953698110970174,-0.04407300138436012,-0.020241043580780622,0.06131496031517788,0.9902581040549201,1.0,-0.026568780221816465,0.0008930264411963003,-0.03075761314781852,-0.023663260401726158,-0.0056894835277150535,0.0021099779478939004,0.0016757367388381607,0.000712512805630019,0.005269236473253034,-0.04187586016038465,-0.030835655653054562,-0.272303865154939,0.025086476192145674,-0.05985793574212546,0.020769938775718328,0.02868904528934433,-0.02836496225734027,-0.020300138370736544,0.025349665810362545,-0.0734593687971322,-0.0713078646236465,-0.01807179768744766,-0.040166207021710545
india_vix_volatility,-0.01955602328181818,-0.07467202036225087,-0.20689055143173604,-0.14281347612145648,0.015432916182228328,0.003062273369174759,-0.21260166803379826,-0.1602823841592415,-0.23552362869986865,-0.04408540395610173,0.08791727106100371,-0.23399194311645377,-0.05585832999431013,-0.20559478559121186,-0.09407315272383641,-0.1464773699592822,-0.10026824039894063,-0.004769238665951857,0.21969530619325597,0.12296650249705914,0.21128071192967038,0.24584768892145464,0.016379063731679234,-0.4239374366836605,-0.31383030006419493,-0.15102640666549294,0.5770550584812119,-0.0032842154016665677,0.02547047917698989,-0.03386484967042833,-0.12814495584611477,-0.41329554940324226,0.5774182347352604,-0.4606461430183582,-0.4858889108528533,-0.1507923159359919,-0.25672801084527364,-0.029205761006773752,-0.10188487175635504,-0.26355544113084234,-0.2835258030167155,0.39827774874866173,-0.31413672413751065,0.36975386640861835,-0.0310240371014182,-0.026568780221816465,1.0,0.03217314468709901,0.03384212965110089,0.1034341250634591,0.13533904229422172,0.006178896318703118,0.009366853555733938,-0.0038584493096409656,-0.012082610690131024,-0.20559478559121186,0.21969530619325597,-0.01955602328181818,0.01652743089674302,-0.1806511220660039,-0.23399194311645377,-0.22673095276081467,-0.05585832999431013,0.24584768892145464,-0.17814628132981192,-0.07467202036225087,-0.08073566212551951,-0.1882373574788752,-0.18559135899815826
usdinr_return_1,-0.004220873081848384,-0.06657876441645584,-0.05864174612895708,-0.0381969596033127,-0.01805086458130751,-0.007271153671154057,-0.05325106802696069,-0.07163523303571934,-0.05630447816088812,-0.029171651110173516,-0.0035494604938527993,-0.04593756592559802,-0.056707020528905756,-0.06662747934760235,-0.06295493339242018,-0.0704582277892869,-0.02343311303559301,-0.031487403131100426,0.005908892261740794,-0.0036768084446505956,0.022242827965187232,0.025581754784078783,0.008152211195068943,-0.08980960053287979,-0.061783313341084646,-0.05874635065166088,0.0033686163676401254,-0.014121081265194077,-0.005842270759681952,-0.010788469662144275,-0.13554004839974385,-0.09335483391354835,0.002956851242476082,-0.07717979464406073,-0.08716144394247277,-0.05936050131509508,-0.06517230599567948,-0.006288530092979436,-0.09070563526525988,-0.06977814209920423,-0.06372171225886389,0.009417940126215663,-0.06905449478548017,0.033319135303455316,0.004813849321980951,0.0008930264411963003,0.03217314468709901,1.0,0.39254924178558276,0.20533194271652364,0.004394943506355219,-0.0010991867389870057,-0.0017311377630619324,-0.013460072851547407,-0.005534617363986694,-0.06662747934760235,0.005908892261740794,-0.004220873081848384,-0.009331206393195238,-0.07321667812669366,-0.04593756592559802,-0.029404499475847636,-0.056707020528905756,0.025581754784078783,-0.029493621258941373,-0.06657876441645584,-0.06889703142969537,-0.04787082070092635,-0.0621519636924959
usdinr_return_5,-0.003744330064495854,-0.1314301111949643,-0.12922423658861384,-0.08209459053499905,-0.03500110749524492,-0.013047286945400107,-0.12141528365795631,-0.15585073148395384,-0.11900921088783004,-0.06388100311843826,-0.009670085336918887,-0.11504637022416285,-0.15547077868989978,-0.14195077229881184,-0.1295178743383032,-0.1481908622846359,-0.046970710648939124,-0.07508804951876402,0.0015877460009432757,-0.019450428656787318,0.0403374282005639,0.037867652116631234,-0.006190112691057744,-0.20333777016180188,-0.13147700291968664,-0.11859498120282762,-0.01804297134099304,-0.0322825192660858,-0.01880856190975143,0.0060570959608528974,-0.2616572213927821,-0.20952386525763844,-0.018004273438810392,-0.1739591307802308,-0.18135894247999038,-0.12132704354462197,-0.10580570218717412,-0.003131173298136686,-0.1836881437952846,-0.17541246473833094,-0.1599561734589576,0.007851617617830316,-0.15585925196317785,0.031210872031333044,-0.027330049659772204,-0.03075761314781852,0.03384212965110089,0.39254924178558276,1.0,0.46802557593377164,0.04316371302867304,-0.0068267722531691055,-6.616832282099687e-05,-0.03276142239524959,-0.005638154986183538,-0.14195077229881184,0.0015877460009432757,-0.003744330064495854,-0.002434391750357179,-0.15011732673360784,-0.11504637022416285,-0.07149549478565698,-0.15547077868989978,0.037867652116631234,-0.06891324937333221,-0.1314301111949643,-0.13564877389250893,-0.10457594433631433,-0.12944761280742353
usdinr_return_20,-0.006072687531795175,-0.07207012669984214,-0.23751399300215592,-0.1337152894378186,-0.07462223915092456,-0.027762621533165045,-0.22715976142077052,-0.18131236068286713,-0.2119086651594818,-0.11941096685495363,-0.023955949218378864,-0.22892787713121493,-0.1103247439726424,-0.19855236601139986,-0.11009577391187343,-0.15720370857311167,-0.08715517953118293,-0.14298415495278904,0.05468261165030168,-0.010182104683972073,0.13125990304618232,0.09687767426766858,0.005151192658874517,-0.41191359986514264,-0.20037706804491673,-0.22053757439765342,0.07532077992492149,-0.04620702340922802,-0.032379624585987164,-0.014588863304601898,-0.13621865828052582,-0.4095829389362503,0.07465413812322881,-0.371781397165468,-0.33695012571380584,-0.2221456916096919,-0.18249826374821043,-0.010239928791762545,-0.09402611624199356,-0.3176818242197147,-0.30037181824187303,0.09718708738720236,-0.2796595548663201,0.048946579219689826,-0.021322956345594488,-0.023663260401726158,0.1034341250634591,0.20533194271652364,0.46802557593377164,1.0,0.11646670194513724,-0.0014060120341494598,0.002780749012845627,-0.04475137704544107,-0.008030469001771394,-0.19855236601139986,0.05468261165030168,-0.006072687531795175,0.0039479756809796965,-0.18811387623583806,-0.22892787713121493,-0.20500815659819976,-0.1103247439726424,0.09687767426766858,-0.17453311428029383,-0.07207012669984214,-0.07808022226986266,-0.18042002716668912,-0.17579798434469004
usdinr_volatility,-0.015783107799978643,-0.04105031333622725,-0.11342968391810629,-0.21826083277440234,-0.2720695333450813,-0.3189438985143645,-0.11938419174590564,-0.08269053757390446,-0.16473238312500754,-0.30906629244873396,-0.29070148761179876,-0.168191188080241,0.02552370648851672,-0.139263435676619,-0.07100780361868228,-0.08133261579027687,-0.26370195950913466,-0.27126231983358795,0.20462652908791698,0.20044730883065176,0.060381161943319016,0.23703797448154268,0.05574853323322216,-0.07520896079309904,-0.22348347080171485,-0.3804338674635025,0.2999731955683669,-0.07510994015282538,-0.10477942273811612,-0.007879841181910086,-0.020600232705581624,-0.0696565966311318,0.2994730784247475,-0.12294701051169803,-0.15816929822611162,-0.3790357234722012,-0.2091201832777343,-0.02815859911088862,-0.0579655936562227,-0.13603125041411385,-0.17038219875583854,0.26171947132319373,-0.21436419539981807,0.30634745835409355,-0.016700050387043943,-0.0056894835277150535,0.13533904229422172,0.004394943506355219,0.04316371302867304,0.11646670194513724,1.0,-0.015300463976023245,0.00225313551845898,-0.07405258279034069,-0.0036013362616694414,-0.139263435676619,0.20462652908791698,-0.015783107799978643,0.010977848449203808,-0.1073056076732262,-0.168191188080241,-0.18544437433177424,0.02552370648851672,0.23703797448154268,-0.2345732620484054,-0.04105031333622725,-0.05214740581821615,-0.1687833566532008,-0.127006214281198
stock_vs_nifty_return,0.836314964930593,0.3322773662958403,0.14739620817819724,0.08821711966678492,0.06592334551112726,0.05365403439377212,0.15459417893350275,0.2691118761579394,0.16491341374284788,0.09166912026621268,0.016740690874406196,0.03854164938953674,0.1258711269442302,0.2644131219565538,0.3703209428789085,0.32524056972420984,0.12239198334846181,0.06541585843312786,-0.0064859273744111235,-0.019725108548227722,0.013455768330996508,-0.0516722161585714,0.05638141227914382,-0.013517099789038027,-0.012599132111689535,-0.006597011081258588,0.00352038693688435,0.18301353824451702,0.11434031646205457,-0.0628686564943412,-0.019036071933227348,-0.013458212177796641,0.00352038693688435,-0.01363242738497424,-0.013821630317854975,-0.006597011081258588,-0.008540832198176581,0.19175721542534313,0.0970972129485653,0.03653365120331064,0.037964368398077576,-0.005230345852760757,0.04087505520491459,-0.00916632631149876,0.00399281818606997,0.0021099779478939004,0.006178896318703118,-0.0010991867389870057,-0.0068267722531691055,-0.0014060120341494598,-0.015300463976023245,1.0,0.8107292149034667,0.18609698508844116,0.16398845588578143,0.2644131219565538,-0.0064859273744111235,0.836314964930593,0.178260887991549,0.30306814270147076,0.03854164938953674,0.0006982456989844641,0.1258711269442302,-0.0516722161585714,0.018814036608101724,0.3322773662958403,0.331900838441313,0.15940235151485838,0.2419334973527296
stock_vs_sector_return,0.7104137560614869,0.26614048274900953,0.11825308856639757,0.07014448069959621,0.05276675656541307,0.04133567953059767,0.12270807718277743,0.21728422154776644,0.1307003898957201,0.07181534916099701,0.01143365502425079,0.024593104504580535,0.09738996382749453,0.21106664704294245,0.3012559336593996,0.26258636995746715,0.10028063083824036,0.047541111787810744,-0.002461606378201485,-0.014517986806022318,0.012882658704490348,-0.042027713840089236,0.045239517963133385,-0.014358490626503463,-0.01638380038635013,-0.013133600379948268,0.005817045882562096,0.14867474288687196,0.09469802161028627,-0.015206439854322223,-0.01327480110414119,-0.013357269518988666,0.0058858255278748505,-0.015037182282713127,-0.01652803344751923,-0.013044863622533974,-0.010932734540994358,-0.16162450812569115,-0.06634853661538088,-0.039285317639295284,-0.03881867249999759,0.0020648755369771297,-0.04138373547558707,0.0019916436321016267,0.001723671477087178,0.0016757367388381607,0.009366853555733938,-0.0017311377630619324,-6.616832282099687e-05,0.002780749012845627,0.00225313551845898,0.8107292149034667,1.0,0.15190094187148856,0.19594650896236093,0.21106664704294245,-0.002461606378201485,0.7104137560614869,0.14948160987272158,0.24512651396203303,0.024593104504580535,-0.004973094752745505,0.09738996382749453,-0.042027713840089236,0.011009133350304182,0.26614048274900953,0.26509836659000824,0.12362943693727074,0.19416130167034354
stock_nifty_relative_strength,0.16253369535601508,0.3898261951287876,0.8289001918440304,0.444277878814159,0.3290577861817874,0.24214203632815282,0.8023798412287264,0.7190632737305702,0.7270414137421548,0.4278926407816127,0.12935786141422104,0.7385711358137946,0.4494634023763201,0.7420294597672943,0.5599668241392157,0.6472758230333283,0.4114521724995747,0.3288610031331488,0.1000313212852619,0.033612239514393155,0.11031526619168892,0.029946255176988696,0.1656479333971884,0.039936093337250615,0.030156265034746072,0.03381912369654861,0.002831638265741488,0.9667223293855014,0.5223020857747496,-0.002483546476015484,0.01160275364320935,0.037387678999318025,0.002831638265741488,0.037380117710154946,0.04947826735187107,0.03381912369654861,0.016856515176385197,0.052594549217129284,0.14636805655638305,0.32340066452511457,0.3163844983774912,-0.02267386589885586,0.28594910147723307,-0.0024999816717811395,-0.0002271211820630764,0.000712512805630019,-0.0038584493096409656,-0.013460072851547407,-0.03276142239524959,-0.04475137704544107,-0.07405258279034069,0.18609698508844116,0.15190094187148856,1.0,0.7912381357257251,0.7420294597672943,0.1000313212852619,0.16253369535601508,-0.0016655231744932926,0.730863032129565,0.7385711358137946,0.6237488443986002,0.4494634023763201,0.029946255176988696,0.5338398204823418,0.3898261951287876,0.3960687310102897,0.6255257677261361,0.6687138433250854
stock_sector_relative_strength,0.14185687062607513,0.32098161857954316,0.6478703686589241,0.35273831600972794,0.25868549394173557,0.17985010158109876,0.6235405805056085,0.5667037091765591,0.5657171757905812,0.3316001666829097,0.09643665905521144,0.5699562909115228,0.36094572913131195,0.5796654362449308,0.4540756497365081,0.5028436305731966,0.32576016017863146,0.24504522705609566,0.09575367411533885,0.02445100439839423,0.12085579360360202,0.044183594074148666,0.12045716402204193,0.00885724771608064,0.004750829536912829,-0.001179096177905707,-0.0018045267860005456,0.764917689772452,0.4255616360431737,-0.00493551814455266,0.0021711485278528035,0.009572223872879308,-0.0019749110522107806,0.010404183961692496,0.011253081347416823,-0.0009280792621958223,-0.004972253279958939,-0.03138568717511942,-0.05320611840707159,-0.09965725049739714,-0.09235952248705424,-0.01262964765383464,-0.08044077265650951,0.005667632686904349,0.004446637431377399,0.005269236473253034,-0.012082610690131024,-0.005534617363986694,-0.005638154986183538,-0.008030469001771394,-0.0036013362616694414,0.16398845588578143,0.19594650896236093,0.7912381357257251,1.0,0.5796654362449308,0.09575367411533885,0.14185687062607513,-0.004667034810429287,0.576037217098611,0.5699562909115228,0.48033566492258667,0.36094572913131195,0.044183594074148666,0.41458543824756516,0.32098161857954316,0.3224390518979068,0.47857217886974374,0.5266755086736987
daily_RSI,0.32029910757436836,0.6614868203956262,0.862673742943715,0.5935463925710426,0.41339128991442076,0.2963978868908692,0.8844763828165647,0.9268511600458198,0.9091342607311046,0.5495091567341734,0.17191096770128805,0.8410190591923197,0.5903075825261803,1.0,0.8363948415992665,0.9129825963383251,0.5399527319981131,0.4453304968349077,-0.006564447441559625,0.003590448905952702,-0.03134194061455478,-0.11458343834748938,0.16900362748724668,0.4291702297895636,0.288520260079385,0.26221028360897003,-0.13990359063264116,0.7410363312926206,0.5244917594811892,0.15648916849812913,0.3161883156338614,0.4282838592001258,-0.14025258288714684,0.430430424208115,0.4580510348341683,0.26204189498048736,0.2577342118871228,0.1951040878782887,0.4025700408118079,0.5366478960176366,0.5418831697205923,-0.1332595610535211,0.5606016416821251,-0.08502238795060717,-0.042709262143578196,-0.04187586016038465,-0.20559478559121186,-0.06662747934760235,-0.14195077229881184,-0.19855236601139986,-0.139263435676619,0.2644131219565538,0.21106664704294245,0.7420294597672943,0.5796654362449308,1.0,-0.006564447441559625,0.32029910757436836,0.05032078559658858,0.9646840544556664,0.8410190591923197,0.6887142157056101,0.5903075825261803,-0.11458343834748938,0.6422449545450002,0.6614868203956262,0.6878461329045843,0.8437342104760553,0.8950844463261416
daily_volatility,0.006713384805627872,0.030965575489612627,0.04853916580075395,0.014944548073335472,0.0073430114879515585,-0.02633553349475576,0.000634478503897651,0.044765968204955875,0.030873873252443892,-0.0048487478686324754,0.0031179389873519443,0.026972821588011273,0.055300303739250226,-0.006564447441559625,0.005575839204851855,0.01577497035779807,-0.28770159837772147,0.22348585324253292,1.0,0.7894346187642878,0.5201425787968578,0.859037170976768,0.18518238920010227,-0.054068512191557186,-0.106939344384749,-0.12574858702040606,0.39282298335530347,0.10070753628936947,0.08695802726627175,0.01751712629666739,0.012221960648973556,-0.04873171388505769,0.3930525749428784,-0.10573203333114184,-0.1013750297966814,-0.12582255141091703,-0.16571526315316332,0.018991080956562236,0.02253840045358822,-0.021638334070447848,-0.06450174225839347,0.4836273465312677,-0.04735582006760508,0.34783495802864944,-0.040202891368254196,-0.030835655653054562,0.21969530619325597,0.005908892261740794,0.0015877460009432757,0.05468261165030168,0.20462652908791698,-0.0064859273744111235,-0.002461606378201485,0.1000313212852619,0.09575367411533885,-0.006564447441559625,1.0,0.006713384805627872,-0.03750946985891691,0.03795019205975987,0.026972821588011273,0.016962748876542554,0.055300303739250226,0.859037170976768,0.009618312489052563,0.030965575489612627,0.011864799955149944,-0.024405606999496527,-0.009827402042589901
daily_return,1.0,0.39726791738518485,0.1846832123665819,0.1048931909214413,0.072146305842044,0.051107510383890185,0.19449084976008488,0.3255988920548743,0.20105500388597483,0.10259892731983727,0.00975373415858262,0.05413417011699573,0.1579388252539425,0.32029910757436836,0.4418321670625344,0.3928633762264194,0.12641516460344338,0.09052679841071795,0.006713384805627872,0.004585870538773432,0.0013052164920719469,-0.0481907682387134,0.055117110171159465,0.09346402418078405,0.04582554985307124,0.04838410766228215,0.008485673465619441,0.16093342363442092,0.09699768885170343,0.4174211009821382,0.18986974365803427,0.09464475488040323,0.008185954616500526,0.09376369565555072,0.101507822878072,0.04845191342252052,0.045882929779206306,0.49520110179819526,0.2211384570465223,0.10543063918410708,0.1077250975057363,0.0035241492090241655,0.11207582364576492,-0.030345789832439417,-0.27331788885532693,-0.272303865154939,-0.01955602328181818,-0.004220873081848384,-0.003744330064495854,-0.006072687531795175,-0.015783107799978643,0.836314964930593,0.7104137560614869,0.16253369535601508,0.14185687062607513,0.32029910757436836,0.006713384805627872,1.0,0.16785709867508763,0.36451166793947937,0.05413417011699573,0.007526061488357077,0.1579388252539425,-0.0481907682387134,0.024230001765014327,0.39726791738518485,0.40008675268513666,0.1946282395302412,0.29377020842299634
daily_volume_change,0.16785709867508763,0.13653357303164368,-0.009509360293908694,-0.04071771813075776,-0.03190307176957889,-0.03162480805440506,-0.0037030813090189836,0.07647610558319773,-0.004815667223052241,-0.03191103032758159,-0.03610532090779049,-0.05277830409513885,0.08301584332265201,0.05032078559658858,0.11170250459266526,0.10890698256553466,0.015061626367352417,-0.03805675296545043,-0.03750946985891691,-0.03458147792508395,-0.018315094940160412,-0.024254983473440506,0.4038645092190923,-0.0017726562854057887,-0.03986018674436899,-0.035295364787762726,0.0206529909696974,-0.0061786161417319505,-0.024909558351037083,0.004937710143585867,0.016295452886384374,-0.002004725699269296,0.021130787182196766,-0.004395146661142122,-0.0056179111882240585,-0.034820101725165004,-0.02658177826657073,0.05464819621585884,0.053389461433507646,-0.0002548936246117373,-0.0008313718021305893,0.012924682118193179,-0.007615030995667544,0.03511739573708482,0.025242511627155115,0.025086476192145674,0.01652743089674302,-0.009331206393195238,-0.002434391750357179,0.0039479756809796965,0.010977848449203808,0.178260887991549,0.14948160987272158,-0.0016655231744932926,-0.004667034810429287,0.05032078559658858,-0.03750946985891691,0.16785709867508763,1.0,0.07667436630324488,-0.05277830409513885,-0.0868372055347445,0.08301584332265201,-0.024254983473440506,-0.07413931849197224,0.13653357303164368,0.13311331441535482,-0.004413131185302999,0.046347209883174596
daily_price_vs_EMA,0.36451166793947937,0.735563316678912,0.8381084734550727,0.5089534113649146,0.35056296919898067,0.24704255290497848,0.8276663311970038,0.975131982484561,0.8563164803086043,0.47686062448492106,0.114562201264917,0.7653862052529853,0.6800810850311321,0.9646840544556664,0.8705976299218496,0.9336235567757203,0.46266711408986105,0.4039579377925782,0.03795019205975987,0.043101771375697255,-0.016754795655903824,-0.07831509781242546,0.19491609496703552,0.4131000443757674,0.24629134816526072,0.22572574827569875,-0.09451466343298812,0.7247242486508023,0.455189449767666,0.17904668797657922,0.3500368638250257,0.41525314960480647,-0.09492270908458378,0.4059191773927224,0.4282529931837798,0.22554846072405127,0.22655071651861444,0.2208286962345899,0.44081393864068996,0.519032831704006,0.5125493236920561,-0.08961196914724347,0.5234745119954958,-0.06233453524809652,-0.06155518800549218,-0.05985793574212546,-0.1806511220660039,-0.07321667812669366,-0.15011732673360784,-0.18811387623583806,-0.1073056076732262,0.30306814270147076,0.24512651396203303,0.730863032129565,0.576037217098611,0.9646840544556664,0.03795019205975987,0.36451166793947937,0.07667436630324488,1.0,0.7653862052529853,0.5807076130689928,0.6800810850311321,-0.07831509781242546,0.5315525836153523,0.735563316678912,0.7373835976637423,0.7828176728573205,0.8535961789581095
